"scfind","CellMarker","Tissue"
0.221099898219109,0.0380885228514671,"Lung"
0.219812005758286,0.0413754545152187,"Lung"
0.213259160518646,0.0414279922842979,"Lung"
0.208640664815903,0.041808795183897,"Lung"
0.208325102925301,0.0418469496071339,"Lung"
0.20770737528801,0.042478870600462,"Lung"
0.207026347517967,0.0438820645213127,"Lung"
0.204592883586884,0.0439910739660263,"Lung"
0.202038645744324,0.0460028052330017,"Lung"
0.201802849769592,0.0460929460823536,"Lung"
0.201397180557251,0.0507013686001301,"Lung"
0.198573127388954,0.0519562996923923,"Lung"
0.198367357254028,0.0527119152247906,"Lung"
0.196520924568176,0.0532487332820892,"Lung"
0.192985713481903,0.0535536147654057,"Lung"
0.190419152379036,0.0535585694015026,"Lung"
0.187207490205765,0.0535833276808262,"Lung"
0.183677062392235,0.0542838461697102,"Lung"
0.183518692851067,0.0562273822724819,"Lung"
0.18288990855217,0.0582270957529545,"Lung"
0.181512609124184,0.0582407675683498,"Lung"
0.180704057216644,0.0583767928183079,"Lung"
0.178025603294373,0.0587977208197117,"Lung"
0.176029965281487,0.0621821731328964,"Lung"
0.173688724637032,0.0629579424858093,"Lung"
0.172846093773842,0.0653581768274307,"Lung"
0.170803532004356,0.0654373541474342,"Lung"
0.170748963952065,0.0658753216266632,"Lung"
0.169505789875984,0.0665938854217529,"Lung"
0.168774053454399,0.0672074183821678,"Lung"
0.168618276715279,0.0685664638876915,"Lung"
0.16582915186882,0.0697507485747337,"Lung"
0.163574516773224,0.0731002911925316,"Lung"
0.163055151700974,0.0746991708874702,"Lung"
0.163013264536858,0.0759061798453331,"Lung"
0.160849779844284,0.0765355080366135,"Lung"
0.159581422805786,0.0767669528722763,"Lung"
0.159517139196396,0.0772708505392075,"Lung"
0.159159913659096,0.0780856385827065,"Lung"
0.158097684383392,0.078563004732132,"Lung"
0.157828509807587,0.0791996642947197,"Lung"
0.157070115208626,0.0795610472559929,"Lung"
0.15665091574192,0.0807181596755981,"Lung"
0.155733838677406,0.0821386426687241,"Lung"
0.155192255973816,0.0833459198474884,"Lung"
0.154837042093277,0.0862295106053352,"Lung"
0.154217645525932,0.0864100530743599,"Lung"
0.154168725013733,0.086541086435318,"Lung"
0.15381084382534,0.0867950841784477,"Lung"
0.153469890356064,0.0873033776879311,"Lung"
0.152293860912323,0.0878742635250092,"Lung"
0.152280300855637,0.0909225940704346,"Lung"
0.15148563683033,0.0933962240815163,"Lung"
0.151176765561104,0.0999315530061722,"Lung"
0.150530502200127,0.100583352148533,"Lung"
0.15006822347641,0.101132370531559,"Lung"
0.149225890636444,0.106236882507801,"Lung"
0.148318737745285,0.106408707797527,"Lung"
0.147523701190948,0.107444740831852,"Lung"
0.14644068479538,0.109080918133259,"Lung"
0.146347358822823,0.109333872795105,"Lung"
0.145309388637543,0.110422030091286,"Lung"
0.145025297999382,0.112439133226871,"Lung"
0.144189983606339,0.113389626145363,"Lung"
0.143435373902321,0.115919627249241,"Lung"
0.142522946000099,0.116571627557278,"Lung"
0.137869298458099,0.117594562470913,"Lung"
0.137856751680374,0.118374556303024,"Lung"
0.137844622135162,0.11916895955801,"Lung"
0.136968076229095,0.122703701257706,"Lung"
0.136939987540245,0.123805575072765,"Lung"
0.136554628610611,0.12742668390274,"Lung"
0.136395826935768,0.12987257540226,"Lung"
0.135593220591545,0.132422313094139,"Lung"
0.134724855422974,0.133030652999878,"Lung"
0.133913859724998,0.133836805820465,"Lung"
0.133836805820465,0.133913859724998,"Lung"
0.133030652999878,0.136395826935768,"Lung"
0.132422313094139,0.137856751680374,"Lung"
0.132372811436653,0.143435373902321,"Lung"
0.132093027234077,0.146347358822823,"Lung"
0.130363032221794,0.147523701190948,"Lung"
0.12987257540226,0.149225890636444,"Lung"
0.129208073019981,0.15006822347641,"Lung"
0.128153085708618,0.153469890356064,"Lung"
0.128121614456177,0.15381084382534,"Lung"
0.127492129802704,0.159159913659096,"Lung"
0.12742668390274,0.159517139196396,"Lung"
0.124876886606216,0.159581422805786,"Lung"
0.123805575072765,0.160849779844284,"Lung"
0.123421721160412,0.163013264536858,"Lung"
0.122703701257706,0.170748963952065,"Lung"
0.121777780354023,0.178025603294373,"Lung"
0.121522091329098,0.180704057216644,"Lung"
0.121190518140793,0.18288990855217,"Lung"
0.121033541858196,0.183677062392235,"Lung"
0.120932757854462,0.192985713481903,"Lung"
0.12082551419735,0.196520924568176,"Lung"
0.120695099234581,0.198367357254028,"Lung"
0.119318172335625,0.198573127388954,"Lung"
0.11916895955801,0.201397180557251,"Lung"
0.118514619767666,0.20770737528801,"Lung"
0.118374556303024,0.208325102925301,"Lung"
0.117647059261799,0.208640664815903,"Lung"
0.117594562470913,0.213259160518646,"Lung"
0.117307685315609,0.223492056131363,"Lung"
0.117125526070595,0.237213402986526,"Lung"
0.116571627557278,0.241188958287239,"Lung"
0.115919627249241,0.24649478495121,"Lung"
0.115530297160149,0.247764527797699,"Lung"
0.115052729845047,0.257508933544159,"Lung"
0.11428078263998,0.266492158174515,"Lung"
0.114049583673477,0.318646222352982,"Lung"
0.200000002980232,0.000106712199340109,"Lung"
0.200000002980232,0.000136035916511901,"Lung"
0.144927531480789,0.000175978886545636,"Lung"
0.140845075249672,0.00017966223822441,"Lung"
0.137931033968925,0.000195848027942702,"Lung"
0.134831458330154,0.000202716400963254,"Lung"
0.133333340287209,0.000202922077733092,"Lung"
0.129032254219055,0.000203998366487212,"Lung"
0.127659574151039,0.000209030098631047,"Lung"
0.126315787434578,0.000216146116144955,"Lung"
0.125,0.000217746332054958,"Lung"
0.120689660310745,0.000239148634136654,"Lung"
0.11965811252594,0.000244200258748606,"Lung"
0.119402982294559,0.000247096613747999,"Lung"
0.117647059261799,0.000262708519585431,"Lung"
0.106060601770878,0.000263417838141322,"Lung"
0.105263158679008,0.000263504625763744,"Lung"
0.101694919168949,0.000263713067397475,"Lung"
0.100000001490116,0.00026680895825848,"Lung"
0.100000001490116,0.000273785088211298,"Lung"
0.100000001490116,0.000281343411188573,"Lung"
0.100000001490116,0.00029638412524946,"Lung"
0.0975609719753265,0.000303122156765312,"Lung"
0.0972222164273262,0.00030399757088162,"Lung"
0.095238097012043,0.000307329813949764,"Lung"
0.0945945903658867,0.000310655479552224,"Lung"
0.0941176488995552,0.000312989053782076,"Lung"
0.0941176488995552,0.000328551075654104,"Lung"
0.0930232554674149,0.000346820830600336,"Lung"
0.0923076942563057,0.000351914437487721,"Lung"
0.0884955823421478,0.000353857030859217,"Lung"
0.0869565233588219,0.000357270444510505,"Lung"
0.08588957041502,0.000372508860891685,"Lung"
0.0851063802838326,0.000375957519281656,"Lung"
0.0840336158871651,0.000382701866328716,"Lung"
0.0821917802095413,0.000393004505895078,"Lung"
0.0799999982118607,0.000393571681343019,"Lung"
0.0799999982118607,0.000401015888201073,"Lung"
0.0789473652839661,0.000402982055675238,"Lung"
0.0784313753247261,0.000404503458412364,"Lung"
0.0779220834374428,0.000406091363402084,"Lung"
0.0769230797886848,0.000423370016505942,"Lung"
0.0769230797886848,0.000439270806964487,"Lung"
0.0760869532823563,0.000444444449385628,"Lung"
0.0759493634104729,0.000448430480901152,"Lung"
0.0740740746259689,0.000452611595392227,"Lung"
0.0720720738172531,0.000453806307632476,"Lung"
0.0714285746216774,0.000465766177512705,"Lung"
0.0714285746216774,0.000477213063277304,"Lung"
0.0697674453258514,0.000493339903187007,"Lung"
0.0694444477558136,0.00049763621063903,"Lung"
0.0693641602993011,0.00051559682469815,"Lung"
0.0673076882958412,0.00052095390856266,"Lung"
0.0670391023159027,0.000521862297318876,"Lung"
0.0661156997084618,0.000522856309544295,"Lung"
0.0655737668275833,0.000529941695276648,"Lung"
0.0638297870755196,0.000531867728568614,"Lung"
0.0636942684650421,0.000532765057869256,"Lung"
0.0636363625526428,0.000536336796358228,"Lung"
0.0625,0.000548226817045361,"Lung"
0.0625,0.000550055003259331,"Lung"
0.0615384615957737,0.000550357741303742,"Lung"
0.060606062412262,0.000551318575162441,"Lung"
0.0603015124797821,0.000565291149541736,"Lung"
0.0588235296308994,0.000570636650081724,"Lung"
0.0588235296308994,0.000580012740101665,"Lung"
0.058333333581686,0.000580888765398413,"Lung"
0.0576923117041588,0.000607401656452566,"Lung"
0.0574162714183331,0.000654236180707812,"Lung"
0.0571428574621677,0.000662470993120223,"Lung"
0.0568720363080502,0.000663349928800017,"Lung"
0.0555555559694767,0.000664176011923701,"Lung"
0.0547945201396942,0.000684345606714487,"Lung"
0.0534759387373924,0.000687206513248384,"Lung"
0.0512820519506931,0.000697245879564434,"Lung"
0.0508474595844746,0.000698080286383629,"Lung"
0.0507936514914036,0.000698263058438897,"Lung"
0.0507614240050316,0.00070256442995742,"Lung"
0.0507614240050316,0.000718132825568318,"Lung"
0.0506329126656055,0.000720590876881033,"Lung"
0.0500000007450581,0.000730905099771917,"Lung"
0.0500000007450581,0.000758552632760257,"Lung"
0.0496894419193268,0.00076429225737229,"Lung"
0.0496894419193268,0.000769230769947171,"Lung"
0.0487804859876633,0.000773574633058161,"Lung"
0.0479999966919422,0.000781453505624086,"Lung"
0.0470588244497776,0.000824685557745397,"Lung"
0.0465116277337074,0.000827061478048563,"Lung"
0.0454545468091965,0.000829924712888896,"Lung"
0.0454545468091965,0.000838310807012022,"Lung"
0.0453257784247398,0.000848536263220012,"Lung"
0.0451127849519253,0.00084997876547277,"Lung"
0.0447761192917824,0.000857387785799801,"Lung"
0.0446096658706665,0.000861821288708597,"Lung"
0.0434782616794109,0.000863371475134045,"Lung"
0.0432098768651485,0.00086555106099695,"Lung"
0.0430107526481152,0.000866476038936526,"Lung"
0.0429184548556805,0.000867114693392068,"Lung"
0.0428134575486183,0.000867365393787622,"Lung"
0.0425531901419163,0.000868206261657178,"Lung"
0.0425531901419163,0.000880572362802923,"Lung"
0.0421940945088863,0.000881057290825993,"Lung"
0.0414507761597633,0.00088222319027409,"Lung"
0.0414201207458973,0.000885739573277533,"Lung"
0.0412371121346951,0.000887180271092802,"Lung"
0.0411522649228573,0.000900360173545778,"Lung"
0.0408163256943226,0.000906207540538162,"Lung"
0.0401146113872528,0.000955464725848287,"Lung"
0.0397351011633873,0.000958007294684649,"Lung"
0.039473682641983,0.000967305037193,"Lung"
0.0394088663160801,0.000969461922068149,"Lung"
0.0392156876623631,0.000971345289144665,"Lung"
0.0392156876623631,0.000974777620285749,"Lung"
0.0384615398943424,0.000990466796793044,"Lung"
0.0383141748607159,0.000991817563772202,"Lung"
0.0382165610790253,0.000998103525489569,"Lung"
0.0377358496189117,0.00100806448608637,"Lung"
0.0377358496189117,0.00101428444031626,"Lung"
0.0375000014901161,0.00102210300974548,"Lung"
0.0373831763863564,0.00103225803468376,"Lung"
0.0369230769574642,0.00104411377105862,"Lung"
0.0368098169565201,0.00105042022187263,"Lung"
0.036363635212183,0.00105281628202647,"Lung"
0.0361990965902805,0.00105516146868467,"Lung"
0.0357142873108387,0.00110334681812674,"Lung"
0.0352941155433655,0.00112781953066587,"Lung"
0.0351906158030033,0.00114155246410519,"Lung"
0.0350877195596695,0.00114351056981832,"Lung"
0.0349344983696938,0.00115406804252416,"Lung"
0.0344827584922314,0.0011555349919945,"Lung"
0.0344827584922314,0.00117027503438294,"Lung"
0.0337078645825386,0.00117070320993662,"Lung"
0.0324324332177639,0.00117508810944855,"Lung"
0.0323886647820473,0.00117554853204638,"Lung"
0.0317460335791111,0.0011766436509788,"Lung"
0.0310880858451128,0.00118483416736126,"Lung"
0.0307692307978868,0.00118764850776643,"Lung"
0.030303031206131,0.00120322464499623,"Lung"
0.030303031206131,0.00120373151730746,"Lung"
0.030303031206131,0.00122025620657951,"Lung"
0.030303031206131,0.00122492725495249,"Lung"
0.0301507525146008,0.0012315270723775,"Lung"
0.0300751887261868,0.00124792021233588,"Lung"
0.0300751887261868,0.0012894906103611,"Lung"
0.0296735893934965,0.00131181941833347,"Lung"
0.0296296291053295,0.00132122216746211,"Lung"
0.0294117648154497,0.00134811270982027,"Lung"
0.028985507786274,0.00136456673499197,"Lung"
0.028901731595397,0.00137741048820317,"Lung"
0.0281690135598183,0.00137783226091415,"Lung"
0.0281030461192131,0.00138696259818971,"Lung"
0.0279720276594162,0.00138946785591543,"Lung"
0.0275862067937851,0.00141821627039462,"Lung"
0.0270793046802282,0.00144487782381475,"Lung"
0.0270270276814699,0.00144487782381475,"Lung"
0.0270270276814699,0.00144861929584295,"Lung"
0.0269662924110889,0.00145322433672845,"Lung"
0.0263653490692377,0.00145595730282366,"Lung"
0.0262467171996832,0.00147188687697053,"Lung"
0.0259740259498358,0.00147907109931111,"Lung"
0.0258899684995413,0.0014894250780344,"Lung"
0.0257510729134083,0.00156985875219107,"Lung"
0.0256410259753466,0.00157232698984444,"Lung"
0.0253164563328028,0.00158919347450137,"Lung"
0.0251046027988195,0.00159090897068381,"Lung"
0.0246913582086563,0.00159489631187171,"Lung"
0.02453987672925,0.00162205996457487,"Lung"
0.0244648326188326,0.00163309753406793,"Lung"
0.0242424234747887,0.00165398605167866,"Lung"
0.024193549528718,0.00167504185810685,"Lung"
0.0240963846445084,0.00167978997342288,"Lung"
0.0240480974316597,0.00169859395828098,"Lung"
0.0239520967006683,0.00171673821751028,"Lung"
0.0236686393618584,0.00173197663389146,"Lung"
0.0235294122248888,0.00178372347727418,"Lung"
0.0231213867664337,0.00181159423664212,"Lung"
0.0231213867664337,0.00186003255657852,"Lung"
0.0227272734045982,0.00189240323379636,"Lung"
0.0222222227603197,0.00192655029240996,"Lung"
0.0221238937228918,0.00195982353761792,"Lung"
0.0220588240772486,0.00199004984460771,"Lung"
0.0219780225306749,0.00201816344633698,"Lung"
0.0219178088009357,0.00204760674387217,"Lung"
0.0216216221451759,0.00208029965870082,"Lung"
0.0215053763240576,0.0020948676392436,"Lung"
0.0212765950709581,0.00218197703361511,"Lung"
0.0212765950709581,0.00219870824366808,"Lung"
0.0212014131247997,0.00221631210297346,"Lung"
0.0209424085915089,0.00223964173346758,"Lung"
0.020833333954215,0.00230946880765259,"Lung"
0.0206718351691961,0.00246761250309646,"Lung"
0.0206185560673475,0.00249376567080617,"Lung"
0.0204778164625168,0.00250626564957201,"Lung"
0.0202702712267637,0.00254668947309256,"Lung"
0.0202020201832056,0.00258564972318709,"Lung"
0.0201342273503542,0.00272553833201528,"Lung"
0.0200668908655643,0.00277104252018034,"Lung"
0.0199999995529652,0.00292825768701732,"Lung"
0.0198300294578075,0.00298062595538795,"Lung"
0.0198019798845053,0.0029905301053077,"Lung"
0.0197530873119831,0.00308166421018541,"Lung"
0.0196850374341011,0.00309358071535826,"Lung"
0.0196078438311815,0.003757044672966,"Lung"
0.0194174759089947,0.00378071842715144,"Lung"
0.0192307699471712,0.00381315546110272,"Lung"
0.0191204585134983,0.00382409174926579,"Lung"
0.0187793429940939,0.00390625,"Lung"
0.0187793429940939,0.00391006842255592,"Lung"
0.0186335407197475,0.00417246157303452,"Lung"
0.0185185186564922,0.00431034481152892,"Lung"
0.0185185186564922,0.00458926148712635,"Lung"
0.0183486230671406,0.0047449585981667,"Lung"
0.0183486230671406,0.00489296624436975,"Lung"
0.0181818176060915,0.00562429754063487,"Lung"
0.0181818176060915,0.00566114066168666,"Lung"
0.0181543119251728,0.00578034669160843,"Lung"
0.0178571436554193,0.00584795325994492,"Lung"
0.0176991149783134,0.0058823530562222,"Lung"
0.01757469214499,0.00613873545080423,"Lung"
0.0173482038080692,0.00662983441725373,"Lung"
0.0173053164035082,0.00684931501746178,"Lung"
0.0170940179377794,0.00731528922915459,"Lung"
0.0170212760567665,0.00735294120386243,"Lung"
0.0169014073908329,0.00769230769947171,"Lung"
0.016887815669179,0.0081632649526,"Lung"
0.0168539322912693,0.0101010100916028,"Lung"
0.016806723549962,0.0169014073908329,"Lung"
0.016806723549962,0.0253164563328028,"Lung"
0.0166898462921381,0.0411522649228573,"Lung"
0.0165837462991476,0.0507936514914036,"Lung"
0.0165289249271154,0.0512820519506931,"Lung"
0.0165289249271154,0.0636363625526428,"Lung"
0.22662889957428,0.00339750829152763,"Lung"
0.134228184819221,0.00639134738594294,"Lung"
0.124161072075367,0.0164835155010223,"Lung"
0.118721462786198,0.0174672491848469,"Lung"
0.117283955216408,0.0245319567620754,"Lung"
0.109489053487778,0.0909886211156845,"Lung"
0.0710059180855751,0.00138360424898565,"Lung"
0.0647058859467506,0.00979743152856827,"Lung"
0.0625,0.0148226572200656,"Lung"
0.0555555559694767,0.016287425532937,"Lung"
0.0504201650619507,0.0193459242582321,"Lung"
0.0454545468091965,0.0212765950709581,"Lung"
0.0443740114569664,0.0295969769358635,"Lung"
0.0433734953403473,0.0317460335791111,"Lung"
0.0428176820278168,0.0380952395498753,"Lung"
0.683836579322815,0.0055013750679791,"Mammary"
0.643553614616394,0.0538139976561069,"Mammary"
0.617811739444733,0.120542921125889,"Mammary"
0.616926491260529,0.181857988238335,"Mammary"
0.616500437259674,0.199261412024498,"Mammary"
0.59528911113739,0.204285949468613,"Mammary"
0.580095767974854,0.263882994651794,"Mammary"
0.593354463577271,0.0378901027143002,"Mammary"
0.517382383346558,0.0573179833590984,"Mammary"
0.614035129547119,0.00607697479426861,"Marrow"
0.598551034927368,0.00724637694656849,"Marrow"
0.569510698318481,0.0192210432142019,"Marrow"
0.559197843074799,0.0895359441637993,"Marrow"
0.555102050304413,0.14279679954052,"Marrow"
0.549943506717682,0.168271780014038,"Marrow"
0.531509160995483,0.188604637980461,"Marrow"
0.531068980693817,0.389365613460541,"Marrow"
0.506357073783875,0.549943506717682,"Marrow"
0.489287078380585,0.559197843074799,"Marrow"
0.513126492500305,0.00444808602333069,"Marrow"
0.476799964904785,0.080501951277256,"Marrow"
0.719668745994568,0.00106496270745993,"Marrow"
0.652198135852814,0.00113074202090502,"Marrow"
0.631743550300598,0.00137268356047571,"Marrow"
0.594677269458771,0.00160578079521656,"Marrow"
0.585966765880585,0.00164293532725424,"Marrow"
0.550106585025787,0.00164744642097503,"Marrow"
0.550023257732391,0.00193610845599324,"Marrow"
0.547071099281311,0.00197498360648751,"Marrow"
0.544230759143829,0.00211453740485013,"Marrow"
0.542025864124298,0.00237670820206404,"Marrow"
0.531840443611145,0.00241691851988435,"Marrow"
0.52859354019165,0.00243605370633304,"Marrow"
0.515835285186768,0.00260247243568301,"Marrow"
0.509861946105957,0.00261506251990795,"Marrow"
0.50454044342041,0.00300018745474517,"Marrow"
0.487755596637726,0.00310866185463965,"Marrow"
0.474256008863449,0.00313185108825564,"Marrow"
0.464360892772675,0.00318471342325211,"Marrow"
0.463409632444382,0.00335758249275386,"Marrow"
0.449722915887833,0.00356448488309979,"Marrow"
0.441485941410065,0.0036338223144412,"Marrow"
0.439405798912048,0.00368098122999072,"Marrow"
0.433930575847626,0.00369117199443281,"Marrow"
0.431153327226639,0.0036919831763953,"Marrow"
0.427564263343811,0.00369525048881769,"Marrow"
0.427459597587585,0.00371440360322595,"Marrow"
0.42729851603508,0.00373273575678468,"Marrow"
0.423619389533997,0.0037537538446486,"Marrow"
0.419773787260056,0.00394866755232215,"Marrow"
0.418842226266861,0.0040586949326098,"Marrow"
0.414457827806473,0.0040705562569201,"Marrow"
0.414253115653992,0.00421881629154086,"Marrow"
0.413880109786987,0.00429045036435127,"Marrow"
0.413559347391129,0.00432152114808559,"Marrow"
0.413379609584808,0.00455062557011843,"Marrow"
0.411733061075211,0.00468384055420756,"Marrow"
0.408034294843674,0.00472454214468598,"Marrow"
0.403158754110336,0.00481637567281723,"Marrow"
0.401495665311813,0.00489236786961555,"Marrow"
0.39243495464325,0.00497010163962841,"Marrow"
0.391604363918304,0.00503235077485442,"Marrow"
0.389751881361008,0.00534147256985307,"Marrow"
0.384574770927429,0.00534759368747473,"Marrow"
0.383566826581955,0.00535257160663605,"Marrow"
0.382122904062271,0.00540540553629398,"Marrow"
0.381468415260315,0.00552893476560712,"Marrow"
0.380096763372421,0.00555170001462102,"Marrow"
0.378057330846786,0.00564468232914805,"Marrow"
0.377719432115555,0.00572030758485198,"Marrow"
0.372445106506348,0.00579920271411538,"Marrow"
0.371584713459015,0.00586510263383389,"Marrow"
0.370406180620193,0.0059945504181087,"Marrow"
0.369899660348892,0.00622200081124902,"Marrow"
0.369615525007248,0.00630252063274384,"Marrow"
0.36642786860466,0.0063391444273293,"Marrow"
0.358885854482651,0.0064829820767045,"Marrow"
0.356718629598618,0.00657767429947853,"Marrow"
0.355715304613113,0.00701207621023059,"Marrow"
0.350475639104843,0.00712060509249568,"Marrow"
0.346693396568298,0.00723763555288315,"Marrow"
0.346561878919601,0.00729927001520991,"Marrow"
0.344842255115509,0.007416564039886,"Marrow"
0.344456404447556,0.00744878966361284,"Marrow"
0.344131708145142,0.00753295654430985,"Marrow"
0.342518657445908,0.00770142115652561,"Marrow"
0.341310322284698,0.00776071101427078,"Marrow"
0.341167777776718,0.00779220787808299,"Marrow"
0.340080976486206,0.00792602356523275,"Marrow"
0.338730841875076,0.00794223882257938,"Marrow"
0.338156878948212,0.00799543131142855,"Marrow"
0.337197870016098,0.0081242872402072,"Marrow"
0.336322098970413,0.0081455335021019,"Marrow"
0.333333343267441,0.00816534832119942,"Marrow"
0.327868849039078,0.00856854766607285,"Marrow"
0.325105041265488,0.00857908837497234,"Marrow"
0.32432433962822,0.00893655046820641,"Marrow"
0.324070960283279,0.00909977219998837,"Marrow"
0.323292106389999,0.00916730333119631,"Marrow"
0.322697162628174,0.00926168635487556,"Marrow"
0.32084533572197,0.0093211755156517,"Marrow"
0.32045778632164,0.00935516133904457,"Marrow"
0.320048063993454,0.00939624197781086,"Marrow"
0.319408059120178,0.00973731931298971,"Marrow"
0.318240642547607,0.00986547023057938,"Marrow"
0.317880809307098,0.00996498856693506,"Marrow"
0.316318780183792,0.0099650165066123,"Marrow"
0.315789461135864,0.00999444723129272,"Marrow"
0.315283566713333,0.0100166946649551,"Marrow"
0.312567293643951,0.0101268701255322,"Marrow"
0.309470117092133,0.0102836880832911,"Marrow"
0.307469189167023,0.0104261105880141,"Marrow"
0.307044744491577,0.010493827983737,"Marrow"
0.306361317634583,0.0106761557981372,"Marrow"
0.305526047945023,0.0107084009796381,"Marrow"
0.304956138134003,0.0109552443027496,"Marrow"
0.304557651281357,0.0110051352530718,"Marrow"
0.303999990224838,0.0110382176935673,"Marrow"
0.303692162036896,0.0112505415454507,"Marrow"
0.302222222089767,0.0113607021048665,"Marrow"
0.299021512269974,0.0113851986825466,"Marrow"
0.29686975479126,0.0114257941022515,"Marrow"
0.296118170022964,0.0115079367533326,"Marrow"
0.296070218086243,0.0116379847750068,"Marrow"
0.295625925064087,0.011672243475914,"Marrow"
0.295213907957077,0.0119760483503342,"Marrow"
0.294314354658127,0.0121373031288385,"Marrow"
0.294016361236572,0.0121642164885998,"Marrow"
0.293791592121124,0.0122324163094163,"Marrow"
0.290452271699905,0.012339586392045,"Marrow"
0.288381218910217,0.0125089352950454,"Marrow"
0.283755272626877,0.0125933522358537,"Marrow"
0.283149182796478,0.0128076346591115,"Marrow"
0.281661599874496,0.0128224696964025,"Marrow"
0.281606167554855,0.01290322560817,"Marrow"
0.281192928552628,0.0129784438759089,"Marrow"
0.281075417995453,0.013293051160872,"Marrow"
0.281071186065674,0.0136219896376133,"Marrow"
0.279275625944138,0.013647124171257,"Marrow"
0.276937186717987,0.0138979367911816,"Marrow"
0.27672603726387,0.0140670258551836,"Marrow"
0.276679873466492,0.0144219594076276,"Marrow"
0.276414096355438,0.0146373910829425,"Marrow"
0.27604952454567,0.0147518999874592,"Marrow"
0.275890797376633,0.0147783253341913,"Marrow"
0.274257719516754,0.0149298310279846,"Marrow"
0.273835569620132,0.0150998188182712,"Marrow"
0.273295164108276,0.0151761509478092,"Marrow"
0.273224025964737,0.0155884642153978,"Marrow"
0.273204892873764,0.015840170904994,"Marrow"
0.27306866645813,0.0162822250276804,"Marrow"
0.272763401269913,0.0163990445435047,"Marrow"
0.272354930639267,0.0171348638832569,"Marrow"
0.272081673145294,0.0171392560005188,"Marrow"
0.271324127912521,0.0171907767653465,"Marrow"
0.27118644118309,0.0175835210829973,"Marrow"
0.271025419235229,0.0175932440906763,"Marrow"
0.270540058612823,0.0177258159965277,"Marrow"
0.270083785057068,0.0178432893007994,"Marrow"
0.270055592060089,0.0179118551313877,"Marrow"
0.269479602575302,0.0179717596620321,"Marrow"
0.269073009490967,0.0180062633007765,"Marrow"
0.268989056348801,0.0181793384253979,"Marrow"
0.268135905265808,0.0183555837720633,"Marrow"
0.268041253089905,0.0184672195464373,"Marrow"
0.267930626869202,0.0185258165001869,"Marrow"
0.267552703619003,0.0189344361424446,"Marrow"
0.266604095697403,0.0189737845212221,"Marrow"
0.266375541687012,0.0190898235887289,"Marrow"
0.266145974397659,0.0192702580243349,"Marrow"
0.265761405229568,0.0194431114941835,"Marrow"
0.264648646116257,0.0195537712424994,"Marrow"
0.264436721801758,0.0198475979268551,"Marrow"
0.264081239700317,0.0198934283107519,"Marrow"
0.263008534908295,0.020159998908639,"Marrow"
0.262499988079071,0.0206684246659279,"Marrow"
0.261565625667572,0.0207330621778965,"Marrow"
0.261519283056259,0.0207993797957897,"Marrow"
0.261153429746628,0.0209279358386993,"Marrow"
0.261094897985458,0.0210668221116066,"Marrow"
0.260028451681137,0.0211942121386528,"Marrow"
0.259772449731827,0.0212579444050789,"Marrow"
0.259593218564987,0.0219221618026495,"Marrow"
0.259272754192352,0.0222157705575228,"Marrow"
0.259102463722229,0.0223275739699602,"Marrow"
0.258175551891327,0.0224971901625395,"Marrow"
0.257763981819153,0.0225352104753256,"Marrow"
0.257246375083923,0.0227032732218504,"Marrow"
0.256726950407028,0.0227407328784466,"Marrow"
0.256193995475769,0.0230593904852867,"Marrow"
0.256090432405472,0.023317651823163,"Marrow"
0.255548506975174,0.0234651230275631,"Marrow"
0.255214720964432,0.0234702453017235,"Marrow"
0.254553437232971,0.0234888475388288,"Marrow"
0.254536151885986,0.0236294902861118,"Marrow"
0.254397839307785,0.0238290261477232,"Marrow"
0.25369456410408,0.0238802041858435,"Marrow"
0.253410279750824,0.0241902433335781,"Marrow"
0.253101736307144,0.0243482384830713,"Marrow"
0.252880364656448,0.0245931278914213,"Marrow"
0.252182334661484,0.0247756615281105,"Marrow"
0.252079010009766,0.0250778421759605,"Marrow"
0.251709133386612,0.0251382607966661,"Marrow"
0.251617282629013,0.0252118222415447,"Marrow"
0.251229912042618,0.0260804761201143,"Marrow"
0.251104563474655,0.026236517354846,"Marrow"
0.250987261533737,0.0266075395047665,"Marrow"
0.250837713479996,0.0267025679349899,"Marrow"
0.2507244348526,0.0267115086317062,"Marrow"
0.250170886516571,0.0270182304084301,"Marrow"
0.25,0.0271769482642412,"Marrow"
0.248963698744774,0.0272938441485167,"Marrow"
0.248888894915581,0.0274139530956745,"Marrow"
0.248713567852974,0.0275730919092894,"Marrow"
0.248388290405273,0.0276169255375862,"Marrow"
0.248128965497017,0.027661357074976,"Marrow"
0.247397914528847,0.0276858266443014,"Marrow"
0.247268542647362,0.027698066085577,"Marrow"
0.246863350272179,0.0282225236296654,"Marrow"
0.246608644723892,0.0285306703299284,"Marrow"
0.245820164680481,0.0286119189113379,"Marrow"
0.245756953954697,0.0286271944642067,"Marrow"
0.245511740446091,0.0287652630358934,"Marrow"
0.245024025440216,0.0288841594010592,"Marrow"
0.245018124580383,0.0291120819747448,"Marrow"
0.244454711675644,0.0297302044928074,"Marrow"
0.244250938296318,0.0298268962651491,"Marrow"
0.244025647640228,0.0299938954412937,"Marrow"
0.243964806199074,0.0301481168717146,"Marrow"
0.24384731054306,0.0301655437797308,"Marrow"
0.243776500225067,0.030457891523838,"Marrow"
0.243657350540161,0.0305921994149685,"Marrow"
0.243386253714561,0.0309467595070601,"Marrow"
0.243243247270584,0.0312328767031431,"Marrow"
